node_id,longitude,latitude
1880,126.6371760,45.7751158
1881,126.6391653,45.7743150
1882,126.6392422,45.7742858
1883,126.6392970,45.7742588
1884,126.6398427,45.7740278
1885,126.6409098,45.7735873
1886,126.5472795,45.8006754
1887,126.5400241,45.7986874
1888,126.6889277,45.7627666
1889,126.6882138,45.7654441
1890,126.6002016,45.7465910
1891,126.5985370,45.7448944
1892,126.5985885,45.7449469
1893,126.5859878,45.6598004
1894,126.5872010,45.6597298
1895,126.6433687,45.7727506
1896,126.6411732,45.7736580
1897,126.5434571,45.7056289
1898,126.5440377,45.7067308
1899,126.6266647,45.6508779
1900,126.5869133,45.7882022
1901,126.5918039,45.7914144
1902,126.5897893,45.7893573
1903,126.5124286,45.7228655
1904,126.5164629,45.7095558
1905,126.5124927,45.7226521
1906,126.5134604,45.7191478
1907,126.5134904,45.7190566
1908,126.5145231,45.7152156
1909,126.5146156,45.7149695
1910,126.5153329,45.7128927
1911,126.5729995,45.7485157
1912,126.5748000,45.7472792
1913,126.6648516,45.7451153
1914,126.6638863,45.7458377
1915,126.6647273,45.7452083
1916,126.6603931,45.7670193
1917,126.6610045,45.7667065
1918,126.6375146,45.7320486
1919,126.6340069,45.7530285
1920,126.6341207,45.7529612
1921,126.5233935,45.7127112
1922,126.5226463,45.7144313
1923,126.7133332,45.7150625
1924,126.7137089,45.7167754
1925,126.6313233,45.7461551
1926,126.6280330,45.7433508
1927,126.6301471,45.7451618
1928,126.6291879,45.7443337
1929,126.6001287,45.7901184
1930,126.6004553,45.7906555
1931,126.6006833,45.7903934
1932,126.5582849,45.8348365
1933,126.5557849,45.8358745
1934,126.5579827,45.8349691
1935,126.5560434,45.8357612
1936,126.5752217,45.7310749
1937,126.5717799,45.7336903
1938,126.7782881,45.7462782
1939,126.7795798,45.7420252
1940,126.6161925,45.7725125
1941,126.6181403,45.7727899
1942,126.6163126,45.7725333
1943,126.6179264,45.7727581
1944,126.6354911,45.7210385
1945,126.6373367,45.7204201
1946,126.6359390,45.7208884
1947,126.5487102,45.7192156
1948,126.5495234,45.7192042
1949,126.5814928,45.7370900
1950,126.5855453,45.7399716
1951,126.5828860,45.7379621
1952,126.5841165,45.7387325
1953,126.5849438,45.7392503
1954,126.5618924,45.7503209
1955,126.5618433,45.7508196
1956,126.5618521,45.7504439
1957,126.6556046,45.7667486
1958,126.6548104,45.7672689
1959,126.6547094,45.7673300
1960,126.6535628,45.7679902
1961,126.6529789,45.7683221
1962,126.5747964,45.7681805
1963,126.5844202,45.7610299
1964,126.8405636,45.6928463
1965,126.7777598,45.6536464
1966,126.7891784,45.6615073
1967,126.6900077,45.6935202
1968,126.6991227,45.6852903
1969,126.5591942,45.6685195
1970,126.5651176,45.6692308
1971,126.5618864,45.6689396
1972,126.6305345,45.7629023
1973,126.6325698,45.7631791
1974,126.6312280,45.7630036
1975,126.6313872,45.7630294
1976,126.6318259,45.7630875
1977,126.6735385,45.7723180
1978,126.6723622,45.7716952
1979,126.6731966,45.7717234
1980,126.6614814,45.6633198
1981,126.6626933,45.6634493
1982,126.6429455,45.7441036
1983,126.6393564,45.7382284
1984,126.6393622,45.7383140
1985,126.6393799,45.7384719
1986,126.6394295,45.7390815
1987,126.6394978,45.7397061
1988,126.6395711,45.7404828
1989,126.6396183,45.7410559
1990,126.6397689,45.7416609
1991,126.6402325,45.7421315
1992,126.6410527,45.7427268
1993,126.6416442,45.7431562
1994,126.7030804,45.7988309
1995,126.7001088,45.8036474
1996,126.5228420,45.7126273
1997,126.5664914,45.8281732
1998,126.5651795,45.8288422
1999,126.5724147,45.7886142
2000,126.5727355,45.7883150
2001,126.5738360,45.7872790
2002,126.5661012,45.7185381
2003,126.5454698,45.8315911
2004,126.5558944,45.8326373
2005,126.5481224,45.8324925
2006,126.5500358,45.8331305
2007,126.5503782,45.8332473
2008,126.5515166,45.8336529
2009,126.5535001,45.8337120
2010,126.5555915,45.8327939
2011,126.5780241,45.7326813
2012,126.7621708,45.8345351
2013,126.7665506,45.8321276
2014,126.6395683,45.7352669
2015,126.6608888,45.7489103
2016,126.6410114,45.7366477
2017,126.6417408,45.7371239
2018,126.6524206,45.7437094
2019,126.5558967,45.8132177
2020,126.5566148,45.8132546
2021,126.5526435,45.6711616
2022,126.5470978,45.6733875
2023,126.6662890,45.8329336
2024,126.6713116,45.8298597
2025,126.6710912,45.8299639
2026,126.7016978,45.7391055
2027,126.7025909,45.7424851
2028,126.7438624,45.7491283
2029,126.7428633,45.7494487
2030,126.7424016,45.7496038
2031,126.7418047,45.7497864
2032,126.6972064,45.7460861
2033,126.6995539,45.7445634
2034,126.6984752,45.7459175
2035,126.6992210,45.7458184
2036,126.6998705,45.7457321
2037,126.7590851,45.7340792
2038,126.7590820,45.7339594
2039,126.6198519,45.6728816
2040,126.6178335,45.8313339
2041,126.6044004,45.8263463
2042,126.6173960,45.8311685
2043,126.6130496,45.8295251
2044,126.6108563,45.8286958
2045,126.6106234,45.8286078
2046,126.6044925,45.8263786
2047,126.5050662,45.6858533
2048,126.5062220,45.6801611
2049,126.5053541,45.6838135
2050,126.5848699,45.7317001
2051,126.5879197,45.7293622
2052,126.5868106,45.7301677
2053,126.5428604,45.7541150
2054,126.5413208,45.7542097
2055,126.5432799,45.7555194
2056,126.7536620,45.7941091
2057,126.7510001,45.7944282
2058,126.7526533,45.7942329
2059,126.7103182,45.7241712
2060,126.7103553,45.7241711
2061,126.7341342,45.7253326
2062,126.7330934,45.7255756
2063,126.5522010,45.8133509
2064,126.5520377,45.8147035
2065,126.5521901,45.8134289
2066,126.5192933,45.7422198
2067,126.5533388,45.7393101
2068,126.5357071,45.7367419
2069,126.5509624,45.7389638
2070,126.5493831,45.7387336
2071,126.5441598,45.7380734
2072,126.5440184,45.7380580
2073,126.5418783,45.7377170
2074,126.5383663,45.7371518
2075,126.7064349,45.7421044
2076,126.7082685,45.7419058
2077,126.7074612,45.7420199
2078,126.6420316,45.6765760
2079,126.6420834,45.6770291
2080,126.6826731,45.6884274
2081,126.6852077,45.6861022
2082,126.7213274,45.7327251
2083,126.7194206,45.7329877
2084,126.5338635,45.8010698
2085,126.5248923,45.7990427
2086,126.5335630,45.8009474
2087,126.5324401,45.8005829
2088,126.5268966,45.7993393
2089,126.5257031,45.7991529
2090,126.6074164,45.7315376
2091,126.6051127,45.7281570
2092,126.6174823,45.7549382
2093,126.6152788,45.7550403
2094,126.6162934,45.7549933
2095,126.5123035,45.8227111
2096,126.6124431,45.8393178
2097,126.6341256,45.8473348
2098,126.6126841,45.8394037
2099,126.6193081,45.8418610
2100,126.6194227,45.8419036
2101,126.6280562,45.8450488
2102,126.6282489,45.8451108
2103,126.6335782,45.8471130
2104,126.6338284,45.8472168
2105,126.5415520,45.6757561
2106,126.5363761,45.6779245
2107,126.5351144,45.6786699
2108,126.5347056,45.6790497
2109,126.6132460,45.7708554
2110,126.6165453,45.7713181
2111,126.6143881,45.7710210
2112,126.5343428,45.6928302
2113,126.5497715,45.7200224
2114,126.5489634,45.7200440
2115,126.6823697,45.6748294
2116,126.6812887,45.6747223
2117,126.6823111,45.6748236
2118,126.5695433,45.7089649
2119,126.5690178,45.7091755
2120,126.6431112,45.7027661
2121,126.6450167,45.7029123
2122,126.6440805,45.7028458
2123,126.6598398,45.7737354
2124,126.6621869,45.7755731
2125,126.6621957,45.7749546
2126,126.6765708,45.7328205
2127,126.6692458,45.7312570
2128,126.6758817,45.7326700
2129,126.6751435,45.7325095
2130,126.6721816,45.7318830
2131,126.6465252,45.6957669
2132,126.6443346,45.6958884
2133,126.6967552,45.7443233
2134,126.7024311,45.7435747
2135,126.6977042,45.7441987
2136,126.6980931,45.7441460
2137,126.6985886,45.7440789
2138,126.6990230,45.7441671
2139,126.6995310,45.7440981
2140,126.7000317,45.7440302
2141,126.7004334,45.7438490
2142,126.7009164,45.7437844
2143,126.7013120,45.7437316
2144,126.7018609,45.7436582
2145,126.5279144,45.8124925
2146,126.5273827,45.8236404
2147,126.5279067,45.8126464
2148,126.5278819,45.8128118
2149,126.5278650,45.8129693
2150,126.5277114,45.8163518
2151,126.5276820,45.8177196
2152,126.5276551,45.8180291
2153,126.5276419,45.8182035
2154,126.5276198,45.8185333
2155,126.5273846,45.8234631
2156,126.5023407,45.7995563
2157,126.5028492,45.7987145
2158,126.7368072,45.7512038
2159,126.7435743,45.7489757
2160,126.7418508,45.7495388
2161,126.7423053,45.7493919
2162,126.7427288,45.7492539
2163,126.7134925,45.7517303
2164,126.7123481,45.7543955
2165,126.5341418,45.8022413
2166,126.5342015,45.8017468
2167,126.7222159,45.7769005
2168,126.7197108,45.7915778
2169,126.7217953,45.7785518
2170,126.7217727,45.7786168
2171,126.7207715,45.7826545
2172,126.7207498,45.7827322
2173,126.7197573,45.7865879
2174,126.7197074,45.7914512
2175,126.6213711,45.7596100
2176,126.6207284,45.7587259
2177,126.7179302,45.7383664
2178,126.7191401,45.7390556
2179,126.6726526,45.7395775
2180,126.6722144,45.7396394
2181,126.6414967,45.7471141
2182,126.6410903,45.7464695
2183,126.6748761,45.7463388
2184,126.6742690,45.7278463
2185,126.6760055,45.7281964
2186,126.6750838,45.7280104
2187,126.6486976,45.6502919
2188,126.6496018,45.6504191
2189,126.5893415,45.7291264
2190,126.5864294,45.7271713
2191,126.5892009,45.7290131
2192,126.5880211,45.7282291
2193,126.6513418,45.7266907
2194,126.6525531,45.7283958
2195,126.6513838,45.7267499
2196,126.6334413,45.7838937
2197,126.6331404,45.7842572
2198,126.7062210,45.7677115
2199,126.7071477,45.7623080
2200,126.7065452,45.7663412
2201,126.7061021,45.7661868
2202,126.7071108,45.7624515
2203,126.7071333,45.7623665
2204,126.7067981,45.8099517
2205,126.7064954,45.8097554
2206,126.7063830,45.8096948
2207,126.6987330,45.8048582
2208,126.6982395,45.8046161
2209,126.6976209,45.8037563
2210,126.6974710,45.8036660
2211,126.6948363,45.8027466
2212,126.6936318,45.8023649
2213,126.6223237,45.7629405
2214,126.6225665,45.7626008
2215,126.6223891,45.7628475
2216,126.5228621,45.7453778
2217,126.5228665,45.7452051
2218,126.6734305,45.7581986
2219,126.6688675,45.7576767
2220,126.6700775,45.7577847
2221,126.6695325,45.7577175
2222,126.5840971,45.7828878
2223,126.6991701,45.7633797
2224,126.6996673,45.7615190
2225,126.5190198,45.7440091
2226,126.5191947,45.7443208
2227,126.7215227,45.6688448
2228,126.7160887,45.6736042
2229,126.6136878,45.7691017
2230,126.6170663,45.7695538
2231,126.6147062,45.7692401
2232,126.5909852,45.7598422
2233,126.7079608,45.7139746
2234,126.7082109,45.7139435
2235,126.5864540,45.7601284
2236,126.5790439,45.7074510
2237,126.5803556,45.7065716
2238,126.6245300,45.7625726
2239,126.6220862,45.7629984
2240,126.6198550,45.7637206
2241,126.6188120,45.7640955
2242,126.6186343,45.7641575
2243,126.6338719,45.7175247
2244,126.6331661,45.7177717
2245,126.6719367,45.7954663
2246,126.6713131,45.7970743
2247,126.6716673,45.7963434
2248,126.6713791,45.7969646
2249,126.5590063,45.7134270
2250,126.5597958,45.7126679
2251,126.6292296,45.7107997
2252,126.6297859,45.7105878
2253,126.6132584,45.7118717
2254,126.6114166,45.7116933
2255,126.6115404,45.7117034
2256,126.6767454,45.7843012
2257,126.6757237,45.7858536
2258,126.6180237,45.7034867
2259,126.6080799,45.7026062
2260,126.6156358,45.7032488
2261,126.6129643,45.7029342
2262,126.6113946,45.7027684
2263,126.5109000,45.6981449
2264,126.4936893,45.6927470
2265,126.5061891,45.6967050
2266,126.5059850,45.6966418
2267,126.5004951,45.6949492
2268,126.5000457,45.6948037
2269,126.6036312,45.7334763
2270,126.6029302,45.7337386
2271,126.6175313,45.7302909
2272,126.6244032,45.7359632
2273,126.6181092,45.7307680
2274,126.6183964,45.7310050
2275,126.6191807,45.7316524
2276,126.6200373,45.7323595
2277,126.6207248,45.7329270
2278,126.6208202,45.7330058
2279,126.6217875,45.7338041
2280,126.6218895,45.7338883
2281,126.6225627,45.7344441
2282,126.6233636,45.7351051
2283,126.6243192,45.7358939
2284,126.7422673,45.7476451
2285,126.7374521,45.7436875
2286,126.7157504,45.7734651
2287,126.7167631,45.7691527
2288,126.7785833,45.6760689
2289,126.7784974,45.6749591
2290,126.7785518,45.6756613
2291,126.7785225,45.6752830
2292,126.5746054,45.7677245
2293,126.5744066,45.7698464
2294,126.5757415,45.7688069
2295,126.5753837,45.7691138
2296,126.7435167,45.7196192
2297,126.7534620,45.7181650
2298,126.7475433,45.7189985
2299,126.7477010,45.7189772
2300,126.6611323,45.7495487
2301,126.6612135,45.7489544
2302,126.6611642,45.7493500
2303,126.5924662,45.7384497
2304,126.5478951,45.8008958
2305,126.5478008,45.8016009
2306,126.5476960,45.8023853
2307,126.6622294,45.7672789
2308,126.6621982,45.7676018
2309,126.6114291,45.7149976
2310,126.6113905,45.7151695
2311,126.6725552,45.6899739
2312,126.6778807,45.6870104
2313,126.6762457,45.6884703
2314,126.7540421,45.7196300
2315,126.7618927,45.7179918
2316,126.7541904,45.7196008
2317,126.7563805,45.7191690
2318,126.6426454,45.7658031
2319,126.6415916,45.7653675
2320,126.6437736,45.7646995
2321,126.6438237,45.7650377
2322,126.7105531,45.7438708
2323,126.7092332,45.7440469
2324,126.7096997,45.7439854
2325,126.6901876,45.7284427
2326,126.5124922,45.6965668
2327,126.5116158,45.6979618
2328,126.6301616,45.7611806
2329,126.6628372,45.7421605
2330,126.6641261,45.7419943
2331,126.5793763,45.7841541
2332,126.5746320,45.7803507
2333,126.5793467,45.7840177
2334,126.5790458,45.7828459
2335,126.5789007,45.7824129
2336,126.5769436,45.7815660
2337,126.5747962,45.7804270
2338,126.5947101,45.8213114
2339,126.6056636,45.8248233
2340,126.5947993,45.8213477
2341,126.6000861,45.8230550
2342,126.6020231,45.8236859
2343,126.6054068,45.8247886
2344,126.6423367,45.8384234
2345,126.6422966,45.8384718
2346,126.5738093,45.7460479
2347,126.5748199,45.7462001
2348,126.5742474,45.7461137
2349,126.5841358,45.8198641
2350,126.5848020,45.8225813
2351,126.6272814,45.7708397
2352,126.6283541,45.7786657
2353,126.6272416,45.7709208
2354,126.6265274,45.7737016
2355,126.6272193,45.7756856
2356,126.6272799,45.7758449
2357,126.6277984,45.7774182
2358,126.6289146,45.7776690
2359,126.6284088,45.7785568
2360,126.6692220,45.7811207
2361,126.6700846,45.7807208
2362,126.6012404,45.7644450
2363,126.5997244,45.7658921
2364,126.6528036,45.7913725
2365,126.6504214,45.7954521
2366,126.6518692,45.7929749
2367,126.6514661,45.7936616
2368,126.6510963,45.7942583
2369,126.6507399,45.7948540
2370,126.6025450,45.7606921
2371,126.6150524,45.7566805
2372,126.6040886,45.7601117
2373,126.6053754,45.7596183
2374,126.6055590,45.7595479
2375,126.6068582,45.7590477
2376,126.6079378,45.7586264
2377,126.6100391,45.7578365
2378,126.6101438,45.7577888
2379,126.6113470,45.7573286
2380,126.6123580,45.7569409
2381,126.6132498,45.7566081
2382,126.6142143,45.7562291
2383,126.5702653,45.7401561
2384,126.5692234,45.7458799
2385,126.6733027,45.7394327
2386,126.6740498,45.7393299
2387,126.6732411,45.7392098
2388,126.6733531,45.7386875
2389,126.6739934,45.7391165
2390,126.6265484,45.8210225
2391,126.6260375,45.8208299
2392,126.7509696,45.7565393
2393,126.7515810,45.7566296
2394,126.7009091,45.7897905
2395,126.7008554,45.7899876
2396,126.6037994,45.7330694
2397,126.6049649,45.7324806
2398,126.6585748,45.7232941
2399,126.6607689,45.7244170
2400,126.6030709,45.7337864
2401,126.7120146,45.7182561
2402,126.7125250,45.7161013
2403,126.6818817,45.7483254
2404,126.6192077,45.7688152
2405,126.6191430,45.7690881
2406,126.5521091,45.7174599
2407,126.5554330,45.7195513
2408,126.5525489,45.7177367
2409,126.5534075,45.7182769
2410,126.5543772,45.7188870
2411,126.5625005,45.7440655
2412,126.5653826,45.7444541
2413,126.6120498,45.6842600
2414,126.6103167,45.6840724
2415,126.6425963,45.7197374
2416,126.6393099,45.7209473
2417,126.6408531,45.7203479
2418,126.7178602,45.7275848
2419,126.7228942,45.7268650
2420,126.7203594,45.7272233
2421,126.7205613,45.7271970
2422,126.7215357,45.7270579
2423,126.7497691,45.7614128
2424,126.7622080,45.7629643
2425,126.7535306,45.7618791
2426,126.7115785,45.7916222
2427,126.7115233,45.7954519
2428,126.7115793,45.7917721
2429,126.5912155,45.7378274
2430,126.5915270,45.7376445
2431,126.6191383,45.7785775
2432,126.6191507,45.7784142
2433,126.5631282,45.8135185
2434,126.5631132,45.8137058
2435,126.5630838,45.8138818
2436,126.5630655,45.8140198
2437,126.5625188,45.8183381
2438,126.5622571,45.8206096
2439,126.5620959,45.8221571
2440,126.5618624,45.8239744
2441,126.5548779,45.8201633
2442,126.5538630,45.8216056
2443,126.7464620,45.7234712
2444,126.7551882,45.7222057
2445,126.7492906,45.7230724
2446,126.7494540,45.7230492
2447,126.7538347,45.7224110
2448,126.7550573,45.7222310
2449,126.6287546,45.7399109
2450,126.6292101,45.7392122
2451,126.5835702,45.7578079
2452,126.5805056,45.7562698
2453,126.5410891,45.7536274
2454,126.5384892,45.7475060
2455,126.6858414,45.7833288
2456,126.6894173,45.7837782
2457,126.6780089,45.6720864
2458,126.6676078,45.7437979
2459,126.6694746,45.7439372
2460,126.6699345,45.7439695
2461,126.6710137,45.7440471
2462,126.6719559,45.7441125
2463,126.6729416,45.7441830
2464,126.6774993,45.7445331
2465,126.6776542,45.7445305
2466,126.6798787,45.7442176
2467,126.6833908,45.7437237
2468,126.6835200,45.7437055
2469,126.6889252,45.7429549
2470,126.6890650,45.7429355
2471,126.6892670,45.7429074
2472,126.6839918,45.7966372
2473,126.6755870,45.7983976
2474,126.6818918,45.7977548
2475,126.6312289,45.7107564
2476,126.6074486,45.7273518
2477,126.6063027,45.7256780
2478,126.7735019,45.7419741
2479,126.7797005,45.7420262
2480,126.7291985,45.7705456
2481,126.7576332,45.7740319
2482,126.7362322,45.7713940
2483,126.7408222,45.7719587
2484,126.7433092,45.7722656
2485,126.7466790,45.7726803
2486,126.7467954,45.7726952
2487,126.7522350,45.7733571
2488,126.7535073,45.7735125
2489,126.7570839,45.7739612
2490,126.5942615,45.7244959
2491,126.5853325,45.7205692
2492,126.5850164,45.7204746
2493,126.5782513,45.7144022
2494,126.5780977,45.7142650
2495,126.5745914,45.7107498
2496,126.5996022,45.7628947
2497,126.6751910,45.7263313
2498,126.6763554,45.7265834
2499,126.6757910,45.7264612
2500,126.6402997,45.7842177
2501,126.6434320,45.7813619
2502,126.6416609,45.7830290
2503,126.6813968,45.7059182
2504,126.6561482,45.7136207
2505,126.6522271,45.7149958
2506,126.6557526,45.7137594
2507,126.6164729,45.7174546
2508,126.6162132,45.7170095
2509,126.5817663,45.8136013
2510,126.5587909,45.7363949
2511,126.5632158,45.7345664
2512,126.7265635,45.7457324
2513,126.6854805,45.7311557
2514,126.6845747,45.7274943
2515,126.6847319,45.7283848
2516,126.6438901,45.7405460
2517,126.6426839,45.7405777
2518,126.6437722,45.7405496
2519,126.6430406,45.7406548
2520,126.7348057,45.7252290
2521,126.7335675,45.7211827
2522,126.7347644,45.7251065
2523,126.6120114,45.7757549
2524,126.6151310,45.7761152
2525,126.6139730,45.7759817
2526,126.5914454,45.6936988
2527,126.5906427,45.6940191
2528,126.7801629,45.7169651
2529,126.7724642,45.7185815
2530,126.7012047,45.7886174
2531,126.7010065,45.7894688
2532,126.7011308,45.7889391
2533,126.7010616,45.7892339
2534,126.5694124,45.7088412
2535,126.5716203,45.7078869
2536,126.5706442,45.7083088
2537,126.5710708,45.7081244
2538,126.5798124,45.7131812
2539,126.5759804,45.7162415
2540,126.5784421,45.7142477
2541,126.5762843,45.7159954
2542,126.5761911,45.7160819
2543,126.6373407,45.8203465
2544,126.6376341,45.8199174
2545,126.6374964,45.8201176
2546,126.6376037,45.8199618
2547,126.6831886,45.7393344
2548,126.6833657,45.7398908
2549,126.6840167,45.7402378
2550,126.6843642,45.7397501
2551,126.7291322,45.7896238
2552,126.7291322,45.7894479
2553,126.6909520,45.7576106
2554,126.6908236,45.7573985
2555,126.5339124,45.8062158
2556,126.5346450,45.8065266
2557,126.5832951,45.7773936
2558,126.5834530,45.7775388
2559,126.6858356,45.7063652
2560,126.6875670,45.7122269
2561,126.6674561,45.7223636
2562,126.6623922,45.7151806
2563,126.6642499,45.7178619
2564,126.6984415,45.7895449
2565,126.6948016,45.7891232
2566,126.6954650,45.7892001
2567,126.6988982,45.7904545
2568,126.7104848,45.7916395
2569,126.5470016,45.6732592
2570,126.5525168,45.6710364
2571,126.6527646,45.8274767
2572,126.6582669,45.8295337
2573,126.6244347,45.7386318
2574,126.6231461,45.7375149
2575,126.6393837,45.7709765
2576,126.6380102,45.7735978
2577,126.6379736,45.7736671
2578,126.7349904,45.7123839
2579,126.7241873,45.7131820
2580,126.7311716,45.7127013
2581,126.7310917,45.7127079
2582,126.7242555,45.7131799
2583,126.5344064,45.6713894
2584,126.5316448,45.6726484
2585,126.5348732,45.7180554
2586,126.5333461,45.7182877
2587,126.6383614,45.7118190
2588,126.6419153,45.7183375
2589,126.6390920,45.7142410
2590,126.6405631,45.7163457
2591,126.6406526,45.7164738
2592,126.7021290,45.7498464
2593,126.7036356,45.7481135
2594,126.6326264,45.7437736
2595,126.6377855,45.7496935
2596,126.6337481,45.7447680
2597,126.6352130,45.7460277
2598,126.6362794,45.7470708
2599,126.6369949,45.7483133
2600,126.6370854,45.7484420
2601,126.6767765,45.7841273
2602,126.6863842,45.7653441
2603,126.6847374,45.7717746
2604,126.6848143,45.7714737
2605,126.6863623,45.7654315
2606,126.6146178,45.6746966
2607,126.6152601,45.6747667
2608,126.6041082,45.7745380
2609,126.6044930,45.7739204
2610,126.6041835,45.7744047
2611,126.6001024,45.8328648
2612,126.6032748,45.8340508
2613,126.6011510,45.8332473
2614,126.6017772,45.8334886
2615,126.6609695,45.7625457
2616,126.6616131,45.7615392
2617,126.6839835,45.7196513
2618,126.6838246,45.7171138
2619,126.6891222,45.7987253
2620,126.6897707,45.7996198
2621,126.6667327,45.7299381
2622,126.6668207,45.7301923
2623,126.6892411,45.7899364
2624,126.6724774,45.7848201
2625,126.6860911,45.7889555
2626,126.6839974,45.7883244
2627,126.6794987,45.7869813
2628,126.6767471,45.7861880
2629,126.6755766,45.7858083
2630,126.6727363,45.7849026
2631,126.7041700,45.7529024
2632,126.7035315,45.7528265
2633,126.6596237,45.7726791
2634,126.6597867,45.7721285
2635,126.6543615,45.7889812
2636,126.6529127,45.7912757
2637,126.6532426,45.7907276
2638,126.5919310,45.8252488
2639,126.6021965,45.8289812
2640,126.5970301,45.8270999
2641,126.5994708,45.8279932
2642,126.5481348,45.6648848
2643,126.5497424,45.6672391
2644,126.5497177,45.6678939
2645,126.6782541,45.7520302
2646,126.6799507,45.7478867
2647,126.6783337,45.7516672
2648,126.6784709,45.7511040
2649,126.6786387,45.7505525
2650,126.6793954,45.7501341
2651,126.6794819,45.7497745
2652,126.6796622,45.7491218
2653,126.6799326,45.7480075
2654,126.6848913,45.7577518
2655,126.6869151,45.7565274
2656,126.6858305,45.7579168
2657,126.6865811,45.7580139
2658,126.7532374,45.7375098
2659,126.7505942,45.7306450
2660,126.7528306,45.7364542
2661,126.7523311,45.7351578
2662,126.7514189,45.7327905
2663,126.6345496,45.6857593
2664,126.6394389,45.6868981
2665,126.6807217,45.7017548
2666,126.6813513,45.7011917
2667,126.6109341,45.7455890
2668,126.6071137,45.7473122
2669,126.6098857,45.7460547
2670,126.6094963,45.7462277
2671,126.6086562,45.7466124
2672,126.6078348,45.7469905
2673,126.6254412,45.6906641
2674,126.6225871,45.6916644
2675,126.6224939,45.6913292
2676,126.6225409,45.6910558
2677,126.6226102,45.6906941
2678,126.6226217,45.6906341
2679,126.6226687,45.6903882
2680,126.6547473,45.8249123
2681,126.6517755,45.8240461
2682,126.6458644,45.7532417
2683,126.6553580,45.7458989
2684,126.6461704,45.7530586
2685,126.6470294,45.7525060
2686,126.6480984,45.7517082
2687,126.6493412,45.7507013
2688,126.6506329,45.7497285
2689,126.6516764,45.7488541
2690,126.6529691,45.7477960
2691,126.6542462,45.7468144
2692,126.6827730,45.6870303
2693,126.6827470,45.6841069
2694,126.6578323,45.7566119
2695,126.6517748,45.7513026
2696,126.6558968,45.7549155
2697,126.6539867,45.7532414
2698,126.6528786,45.7522701
2699,126.6372005,45.6661436
2700,126.6347646,45.6656183
2701,126.5404616,45.7026222
2702,126.5402886,45.7027908
2703,126.6146807,45.6962020
2704,126.6678972,45.7468425
2705,126.6606612,45.7426005
2706,126.6664966,45.7461124
2707,126.6655112,45.7455258
2708,126.6609325,45.7427082
2709,126.6790393,45.6899563
2710,126.5357739,45.7231956
2711,126.5342389,45.7158563
2712,126.5356351,45.7208011
2713,126.7010102,45.7869069
2714,126.7020401,45.7870266
2715,126.7015435,45.7869181
2716,126.5262688,45.6669354
2717,126.5300662,45.6650855
2718,126.5594569,45.8063439
2719,126.5479487,45.8054099
2720,126.5558189,45.8061177
2721,126.5556880,45.8061175
2722,126.5523981,45.8059103
2723,126.6377709,45.7391552
2724,126.6375204,45.7407244
2725,126.6378010,45.7396835
2726,126.6378723,45.7400988
2727,126.6379710,45.7405073
2728,126.6317503,45.7617048
2729,126.6327037,45.7601079
2730,126.6582992,45.7529213
2731,126.6613629,45.7527511
2732,126.6588695,45.7528896
2733,126.5096171,45.8035126
2734,126.5106085,45.8060291
2735,126.6665138,45.7215556
2736,126.6643297,45.7223203
2737,126.6988496,45.7906003
2738,126.6945765,45.7899976
2739,126.6974412,45.7904066
2740,126.7068140,45.7160568
2741,126.7066994,45.7157429
2742,126.7069972,45.7158531
2743,126.7068880,45.7160382
2744,126.6591742,45.7564869
2745,126.6551833,45.7582280
2746,126.6570425,45.7571907
2747,126.6561906,45.7576669
2748,126.5618221,45.8259591
2749,126.5619076,45.8274503
2750,126.5618105,45.8261247
2751,126.6626629,45.7618816
2752,126.6625994,45.7624966
2753,126.6626325,45.7622752
2754,126.6761053,45.6820028
2755,126.6773312,45.6772816
2756,126.6763390,45.6813227
2757,126.5060598,45.7072268
2758,126.5032688,45.7133026
2759,126.5038813,45.7107480
2760,126.6659658,45.7674559
2761,126.6659754,45.7673708
2762,126.5271536,45.8236404
2763,126.5277550,45.8124942
2764,126.5271647,45.8234575
2765,126.5273934,45.8186009
2766,126.5274103,45.8182018
2767,126.5274008,45.8180307
2768,126.5274214,45.8176404
2769,126.5274954,45.8163513
2770,126.5276097,45.8137552
2771,126.5276391,45.8129655
2772,126.5276764,45.8128112
2773,126.5277269,45.8126435
2774,126.5825230,45.7342530
2775,126.5850471,45.7321587
2776,126.5831215,45.7337051
2777,126.6052945,45.7504187
2778,126.6046341,45.7497055
2779,126.5619281,45.7766279
2780,126.6174098,45.7618216
2781,126.6193327,45.7618986
2782,126.5809544,45.6623360
2783,126.5630150,45.6669737
2784,126.6337296,45.8175254
2785,126.6359402,45.8141953
2786,126.6354710,45.8152430
2787,126.5879673,45.7421096
2788,126.5920783,45.7460949
2789,126.5890078,45.7433850
2790,126.5903098,45.7449608
2791,126.6866697,45.7653568
2792,126.6900831,45.7520249
2793,126.6897271,45.7534432
2794,126.6896952,45.7535703
2795,126.6888714,45.7568095
2796,126.6884421,45.7584141
2797,126.6880434,45.7599499
2798,126.6880064,45.7600805
2799,126.6874017,45.7625231
2800,126.6873884,45.7625678
2801,126.6866942,45.7652745
2802,126.6901921,45.8002479
2803,126.6923354,45.8017860
2804,126.5508155,45.7395633
2805,126.5272979,45.8024388
2806,126.5278018,45.8016990
2807,126.6874014,45.6962054
2808,126.6859876,45.6974856
2809,126.6869554,45.6966092
2810,126.6864748,45.6970445
2811,126.6918813,45.7891207
