edge_id,vertex_start_id,vertex_end_id
447,403361521,403361529
448,403361521,8299565617
449,403361529,6312677290
450,403361529,2476377829
451,403364660,8301538034
452,403365627,2476377830
453,403365627,403115590
454,403367327,6312787228
455,403367329,6312787232
456,403367329,8300138904
457,403367329,6313177594
458,404578760,2476377704
459,404585578,8299978186
460,404596712,9907928900
461,404596712,677295423
462,404596727,9657776328
463,404596727,9985953049
464,404596768,6312677317
465,404596768,9985953047
466,404596794,11250441167
467,404596794,8301725126
468,404596808,404596813
469,404596808,9649161647
470,404596813,3520802740
471,404596813,3520802738
472,404596827,7988056393
473,404596827,2191032454
474,404596834,8301725131
475,404596834,7988056398
476,404596844,1371263799
477,404596844,8925923343
478,404597536,10599559221
479,404597536,404621875
480,404613154,3287346784
481,404613154,1171848181
482,404621875,404628409
483,404621875,404633313
484,404622809,9922079349
485,404622809,404621875
486,404625285,404633326
487,404625285,3107953569
488,404628409,404628417
489,404628409,3474486898
490,404628417,404628426
491,404628417,3474486898
492,404628426,404633305
493,404628426,3474486893
494,404628439,412481424
495,404628439,412483004
496,404628439,9929422976
497,404628444,9928949534
498,404628444,403300959
499,404632205,8414686194
500,404632205,9928853339
501,404632205,9928949543
502,404632205,9928949536
503,404632214,3047192588
504,404632214,403300959
505,404632227,404628439
506,404632227,3047171637
507,404633305,3474486904
508,404633305,404633309
509,404633309,404628417
510,404633309,3474486911
511,404633313,404622809
512,404633313,3107953557
513,404633326,3472714258
514,404633326,2477347669
515,404640342,6313177275
516,404640342,4361620985
517,404641802,6313177280
518,404641802,404642363
519,404642363,403022992
520,404642363,6313177236
521,404642371,404642377
522,404642371,6313177279
523,404642371,403022992
524,404642377,6313177226
525,404642377,6313177198
526,404656641,8414754190
527,406091148,406094311
528,406091148,2676836384
529,406091154,3047782134
530,406091154,406091148
531,406091154,3453317053
532,406091158,9926607420
533,406091158,3047782133
534,406094257,11028391320
535,406094257,1176788109
536,406094302,3287330561
537,406094302,1176788286
538,406094302,1170838566
539,406094302,11028391268
540,406094306,3287330561
541,406094306,1170839325
542,406094311,9907968708
543,406094311,406094306
544,406095950,3453392781
545,406095950,406091154
546,406109735,9907968691
547,406109735,1170838567
548,406109739,3451531640
549,406114042,9907968647
550,406114042,10298178523
551,406117812,9976522383
552,406117812,3048222452
553,406120051,9042365267
554,406120051,4163884266
555,406122629,3287346783
556,406122629,406122637
557,406122637,4163884266
558,406122637,3287346790
559,406122637,3046667748
560,406122643,1170839578
561,406122643,1170839573
562,406122658,406117812
563,406122658,3451529971
564,406130907,3287346792
565,406130907,3046660171
566,406130907,3046660173
567,406130931,406130934
568,406130931,9906988324
569,406130931,3107941946
570,406130931,9066287227
571,406130934,3107941947
572,406130934,9066287226
573,406130934,3046333300
574,406130934,406130931
575,406130944,9906988388
576,406130944,5913132527
577,406130944,2839601089
578,406135442,8414754208
579,406135442,406135449
580,406135445,1170838627
581,406135449,5898135274
582,406140309,401256780
583,406143584,406140309
584,406143584,406149790
585,406149779,401257634
586,406149779,9906988339
587,406149779,406149782
588,406149782,10202423488
589,406149782,406143584
590,406149790,406149794
591,406149794,401257628
592,406149794,2537843196
593,406149794,11233693782
594,406151029,406151033
595,406151029,406532709
596,406151033,6004182245
597,406151033,401257636
598,406441967,406444297
599,406441990,3107953553
600,406441990,3107953558
601,406444286,9916570101
602,406444286,406444289
603,406444289,406444292
604,406444289,406444286
605,406444289,3474486905
606,406444292,406444289
607,406444292,9916570122
608,406444297,406444292
609,406444297,9671714996
610,406445403,9916570045
611,406445403,9916435842
612,406445417,9922079369
613,406445417,9916570090
614,406445417,412485290
615,406445419,2839601344
616,406445419,2839601103
617,406445419,406447365
618,406447361,406447365
619,406447361,5913132394
620,406447365,406447361
621,406447365,2839601172
622,406447365,2839601357
623,406447365,406445419
624,406447368,5913128284
625,406447368,2839601306
626,406447368,2839601103
627,406447368,406447372
628,406447372,2839601162
629,406447372,2839601034
630,406447372,1179260104
631,406447372,406447368
632,406447375,8434066647
633,406449014,6276137351
634,406449014,6566249865
635,406449014,2839601162
636,406449014,2839601117
637,406449019,2538059769
638,406449019,5913132431
639,406449019,5913132430
640,406449019,406487679
641,406449021,2538059769
642,406449021,9034120455
643,406449021,5913132402
644,406451324,6627695235
645,406451324,1179260039
646,406451324,406451967
647,406451324,1179259988
648,406451328,9034120456
649,406451328,2839601241
650,406451330,5913132401
651,406451330,5913132427
652,406451330,1179259920
653,406451332,5913132411
654,406451332,2538059758
655,406451332,5913132419
656,406451332,5913132424
657,406451333,5913132420
658,406451333,412485589
659,406451333,2538059758
660,406451967,2471075953
661,406451967,8002887496
662,406451967,406451324
663,406451996,2839601340
664,406451996,6625294515
665,406451996,8002887496
666,406456491,6625268784
667,406456491,9908902698
668,406456491,9908902704
669,406456690,2469083126
670,406458792,9037449550
671,406458792,2575825334
672,406458792,8929851460
673,406459681,6567782078
674,406459681,5509847957
675,406459681,5509847752
676,406465633,12135554729
677,406475537,9916564010
678,406475537,9916570048
679,406475540,406447361
680,406475540,9034120457
681,406486067,406486071
682,406486067,9034120457
683,406486071,1179259962
684,406486071,6632634201
685,406487679,2538059767
686,406487679,406449019
687,406491946,6627695214
688,406491946,406491951
689,406491951,406491954
690,406491951,9916569924
691,406491954,9916570049
692,406494822,5913132396
693,406494822,9192916101
694,406494822,8948717328
695,406494829,2839601117
696,406494829,2839601249
697,406494829,6566249866
698,406496463,9916570132
699,406496463,406475537
700,406501678,2477347635
701,406501678,406501685
702,406501685,9916569926
703,406501685,9916612628
704,406501695,13333923894
705,406501695,1171848360
706,406510114,9916435889
707,406510114,6004182238
708,406510116,406151033
709,406510116,406532709
710,406510118,6004182250
711,406510118,406510119
712,406510119,401285245
713,406510119,6004182257
714,406510119,406510126
715,406510126,9916570019
716,406510126,5824604504
717,406510133,4689045582
718,406510133,9916570017
719,406513848,9671715068
720,406513848,12558454675
721,406513848,9906861939
722,406515190,7991587478
723,406515190,11027994838
724,406515193,4689050399
725,406515193,9908926670
726,406515193,5578859361
727,406515193,7991587478
728,406515196,4689050396
729,406515196,4689050393
730,406515196,5269927718
731,406515196,9653799385
732,406532706,9916570000
733,406532706,406151029
734,406532709,9916569948
735,406532709,9916435913
736,406532712,406510114
737,406532712,9922077557
738,412198260,412200882
739,412198486,6325667614
740,412198486,412198572
741,412198486,8096737795
742,412198572,412201011
743,412198572,412198486
744,412198572,6326297754
745,412198615,6325667569
746,412198615,9956336395
747,412198649,8847974473
748,412198649,9956336372
749,412198653,8859358473
750,412198653,9956336405
751,412198661,412201557
752,412198661,412199931
753,412199346,412199347
754,412199346,412199918
755,412199347,8859358495
756,412199348,8096737793
757,412199348,6326297754
758,412199514,9956335918
759,412199514,9956432592
760,412199700,5270420387
761,412199700,412201866
762,412199918,412198260
763,412199918,412200538
764,412199931,9956335918
765,412200538,9112308400
766,412200846,9026173158
767,412200882,2168469672
768,412200882,2168469719
769,412200886,13270507965
770,412200889,9112308401
771,412200889,9271241407
772,412200893,9271241414
773,412200893,9684180053
774,412200960,6326297779
775,412200960,2469943541
776,412200960,5270420395
777,412200961,412198486
778,412200961,412201011
779,412201011,5270420395
780,412201011,2168469657
781,412201011,412200960
782,412201557,334325326
783,412201557,412201738
784,412201738,6325667570
785,412201738,8847974476
786,412201738,412201557
787,412201866,5030596352
788,412202349,12072047543
789,412202349,1943924638
790,412475298,412475424
791,412475298,412475847
792,412475424,6312426010
793,412475424,412475847
794,412475426,6312426013
795,412475426,412475298
796,412475427,6312425864
797,412475428,412475427
798,412475428,412475845
799,412475428,412475846
800,412475429,403214911
801,412475429,1943924305
802,412475432,412475502
803,412475432,403199658
804,412475502,412475503
805,412475502,412475432
806,412475502,403222071
807,412475502,4964161457
808,412475503,412475504
809,412475503,412475502
810,412475503,412475844
811,412475503,403222072
812,412475504,412475557
813,412475504,412475503
814,412475504,4964161456
815,412475557,6312426003
816,412475557,412475504
817,412475557,6312425863
818,412475843,403211238
819,412475843,6312426001
820,412475843,403119514
821,412475844,412475845
822,412475844,412475503
823,412475844,4964161456
824,412475844,4964161457
825,412475845,412475428
826,412475845,412475844
827,412475845,334304432
828,412475846,6312426075
829,412475846,6312426072
830,412475846,412475428
831,412475847,6312426075
832,412475847,412475424
833,412475847,412475298
834,412475865,412475866
835,412475865,4964161464
836,412475865,9642296859
837,412475866,2191083567
838,412475980,677292331
839,412475980,412477654
840,412475981,9910240868
841,412475981,2476377895
842,412475981,412477813
843,412475983,2476377879
844,412475983,2676836426
845,412475984,2476377877
846,412475984,412477564
847,412475984,2476377874
848,412475985,2476377874
849,412475985,2476377877
850,412475988,4964161474
851,412476725,412477077
852,412476725,412477564
853,412476725,5905870238
854,412476975,412477361
855,412476975,412476979
856,412476979,677292388
857,412476979,412477071
858,412476979,677292407
859,412476993,9910982631
860,412476993,9910961013
861,412476993,677295418
862,412477071,5905871193
863,412477071,412476979
864,412477077,412476725
865,412477077,4361620921
866,412477079,4361621012
867,412477079,5905870247
868,412477290,2476377880
869,412477290,412477330
870,412477290,412475983
871,412477291,2676836441
872,412477291,2476377884
873,412477291,412477292
874,412477291,2476377880
875,412477292,412477651
876,412477292,412477650
877,412477292,2676836442
878,412477292,412477291
879,412477330,412477290
880,412477330,677292388
881,412477330,412477361
882,412477330,9910240857
883,412477361,412475983
884,412477361,412477330
885,412477361,2676836430
886,412477362,412477363
887,412477362,412477509
888,412477362,2676836441
889,412477363,2676836421
890,412477363,412477650
891,412477363,412477649
892,412477365,412477366
893,412477365,412477568
894,412477365,2676836427
895,412477366,2676836413
896,412477366,412477569
897,412477366,2676836424
898,412477509,412477510
899,412477509,412477362
900,412477509,2676836425
901,412477509,412477649
902,412477510,412477509
903,412477510,412477565
904,412477510,2476377877
905,412477510,412477512
906,412477512,412477510
907,412477512,412475985
908,412477564,412475984
909,412477564,2676836430
910,412477564,677292393
911,412477564,412476725
912,412477565,412477510
913,412477565,412477649
914,412477565,11911785801
915,412477566,403251682
916,412477567,2676836403
917,412477567,2676836418
918,412477567,412477568
919,412477567,11911785804
920,412477568,2676836401
921,412477568,412477365
922,412477568,412477569
923,412477568,412477567
924,412477569,412477366
925,412477569,2676836400
926,412477569,412477570
927,412477569,412477568
928,412477570,2676836393
929,412477570,412477571
930,412477570,412477569
931,412477571,412477570
932,412477571,1180316600
933,412477649,412477363
934,412477649,412477565
935,412477649,412477509
936,412477650,412477292
937,412477650,412477363
938,412477650,2676836434
939,412477650,2676836441
940,412477651,412477652
941,412477651,412477292
942,412477651,9709623244
943,412477651,9910232412
944,412477652,412477653
945,412477652,412477651
946,412477652,9709623245
947,412477652,2476377889
948,412477652,2476377895
949,412477653,412477652
950,412477654,412475981
951,412477654,334304448
952,412477654,677292396
953,412477812,9709623245
954,412477812,2676836452
955,412477812,403251675
956,412477813,677292382
957,412477813,5905870237
958,412478112,412478115
959,412478112,1180316558
960,412478115,2476377870
961,412478115,412478112
962,412478115,5755083551
963,412478115,2676836394
964,412479109,412479110
965,412479109,6312426065
966,412479110,6312426258
967,412479110,9910960998
968,412479110,6312426064
969,412479111,6312426237
970,412479111,412479119
971,412479111,6313925626
972,412479119,412479111
973,412479119,412479120
974,412479119,6313925625
975,412479120,412479119
976,412479120,412479544
977,412479544,403359260
978,412479619,6313925627
979,412479619,412479664
980,412479619,1943923806
981,412479664,412479120
982,412479664,6313925632
983,412480640,412480641
984,412480640,9926607373
985,412480641,412480640
986,412480641,2191032831
987,412480641,403328069
988,412480641,2191032603
989,412480682,2676836354
990,412480682,3450159250
991,412480686,412480687
992,412480686,3740175357
993,412480686,3047744272
994,412480687,3967259388
995,412480689,3740175354
996,412480689,4964161613
997,412480689,412480690
998,412480690,3740175353
999,412480690,4964161614
1000,412480690,9907928913
1001,412480691,403328069
1002,412480691,3740175352
1003,412481424,412481429
1004,412481424,9929422976
1005,412481429,9929422975
1006,412481429,403302714
1007,412483002,412483004
1008,412483002,9929422979
1009,412483004,404632227
1010,412483004,9928949550
1011,412483004,9928949549
1012,412483434,412483435
1013,412483434,3046668319
1014,412483434,3046668301
1015,412483434,2538057002
1016,412483435,412483434
1017,412483435,9921269525
1018,412483435,9921269524
1019,412483435,1171848160
1020,412483642,9910232388
1021,412483642,3047192587
1022,412483642,3047195936
1023,412485034,4361619918
1024,412485034,412485035
1025,412485035,9916570039
1026,412485035,9916570085
1027,412485036,412485146
1028,412485036,9916570058
1029,412485039,2839601091
1030,412485039,9916570102
1031,412485146,9916570029
1032,412485148,6632518647
1033,412485148,9922079320
1034,412485290,5913132400
1035,412485290,9916570089
1036,412485348,9916570042
1037,412485348,9916570092
1038,412485348,9922077575
1039,412485568,6632518670
1040,412485588,412485589
1041,412485588,412485568
1042,412485589,8414529235
1043,412485589,406451333
1044,412486148,412486507
1045,412486148,6566297186
1046,412486148,8065710639
1047,412486422,412486423
1048,412486422,6627827963
1049,412486423,412486422
1050,412486423,6627827961
1051,412486423,6627827959
1052,412486507,412486148
1053,412486507,6627827961
1054,412486507,6566297186
1055,412486850,1179260016
1056,412486850,412486858
1057,412486850,5913132421
1058,412486858,412485568
1059,412486858,412486850
1060,412489565,401285557
1061,412489565,3969014175
1062,412489565,10069475804
1063,412489572,12137886902
1064,412489572,3226271767
1065,412489576,338475997
1066,412489576,9115854883
1067,412489576,9115854902
1068,412490561,6314396029
1069,412490561,6314396036
1070,412503538,9658346968
1071,412503538,334380319
1072,412503538,9048115417
1073,412564883,334380312
1074,412727847,9942618049
1075,412727847,6326298066
1076,412727847,8859358513
1077,412727853,2469943515
1078,412727853,9952188339
1079,412727853,9891032871
1080,412727854,2168469780
1081,412727854,1943924979
1082,412727857,2168469799
1083,412727857,12153686378
1084,412727857,2469943501
1085,412727860,12153686378
1086,412727860,8859358513
1087,412728330,2168469814
1088,412728330,610579586
1089,412728335,3969297678
1090,412728335,6326298298
1091,412728531,4361620918
1092,412728533,9709333188
1093,412728533,2691058638
1094,412728534,412728533
1095,412728535,9910240920
1096,412728535,2676836503
1097,412728536,3335931101
1098,412728536,3053559112
1099,412754507,412754527
1100,412754527,6326531760
1101,412754527,2469943540
1102,412754529,412754530
1103,412754529,1282895960
1104,412754530,412754507
1105,412754530,10596341811
1106,412754566,9956336365
1107,412754566,412198649
1108,412759151,412760632
1109,412759151,412759152
1110,412759151,412760633
1111,412759152,412760640
1112,412759152,412759151
1113,412759153,412760397
1114,412759153,412759154
1115,412759153,412760640
1116,412759154,412759153
1117,412759154,6313515435
1118,412759162,6313515409
1119,412759162,412759697
1120,412759162,412759164
1121,412759164,9845578108
1122,412759164,9951784443
1123,412759164,9522780686
1124,412759296,5030596367
1125,412759296,3562807823
1126,412759298,412760427
1127,412759298,3562801819
1128,412759690,334324836
1129,412759690,412759691
1130,412759691,412760428
1131,412759691,412759690
1132,412759691,412759693
1133,412759693,412759691
1134,412759693,9951784443
1135,412759693,412759697
1136,412759697,412760426
1137,412759697,412759162
1138,412759697,412759693
1139,412759748,412760636
1140,412759749,412759750
1141,412759749,11128446266
1142,412759750,412759749
1143,412760139,412759152
1144,412760139,412760632
1145,412760141,412760343
1146,412760141,412760142
1147,412760142,412760143
1148,412760143,412760427
1149,412760143,412760144
1150,412760144,412760145
1151,412760145,412760394
1152,412760145,412760146
1153,412760146,412760139
1154,412760337,412760341
1155,412760341,412760142
1156,412760341,412760343
1157,412760343,3562807822
1158,412760394,412760395
1159,412760395,412760426
1160,412760395,412760397
1161,412760397,412759153
1162,412760397,412760398
1163,412760398,412760146
1164,412760398,412760394
1165,412760426,412760395
1166,412760426,412760428
1167,412760426,412759697
1168,412760427,412759690
1169,412760427,412760428
1170,412760427,412759298
1171,412760428,412760426
1172,412760428,412760144
1173,412760428,412760427
1174,412760632,412760141
1175,412760633,412759151
1176,412760633,5030596391
1177,412760633,412760636
1178,412760636,412760637
1179,412760636,412760633
1180,412760637,412760636
1181,412760637,412760640
1182,412760637,10548076543
1183,412760640,412759153
1184,412760640,412759152
1185,412760640,412760637
1186,412761121,412761266
1187,412761121,334369611
1188,412761266,5030596378
1189,412761266,412761121
1190,412761266,11128446267
1191,412761273,3562446410
1192,412761273,412761275
1193,412761273,5030596378
1194,412761275,3565035632
1195,412761275,412761273
1196,412761275,3562446410
1197,412761278,2549776585
1198,412761278,3565030304
1199,412761278,3565035632
1200,412761282,1943924609
1201,412761282,412761310
1202,412761282,3565030304
1203,412761310,412761282
1204,412767432,412767433
1205,412767432,9653799378
1206,412767433,3050154645
1207,412767433,9653799380
1208,412767433,412767434
1209,412767434,9653799381
1210,412767434,412767435
1211,412767435,412767436
1212,412767435,9653799382
1213,412767436,9653799383
1214,412767436,2476377993
1215,412767437,2476378002
1216,412767437,1943924723
1217,412767715,412774484
1218,412767715,8022474929
1219,412767715,412774895
1220,412767718,334360370
1221,412767718,1172876966
1222,412767718,9977337384
1223,412768762,334360370
1224,412768762,2469069123
1225,412770466,9977337339
1226,412770466,8627215726
1227,412770466,412769196
1228,412772641,6633212031
1229,412772641,412772645
1230,412772641,9977337339
1231,412772645,8022474928
1232,412772645,412772659
1233,412772645,412772641
1234,412772659,412772661
1235,412772659,412772645
1236,412772659,9671715077
1237,412772661,9671715076
1238,412772661,412772664
1239,412772661,412772659
1240,412772664,9399613176
1241,412772664,3050158688
1242,412772664,412772661
1243,412772665,9399613176
1244,412772665,3050158689
1245,412772665,412772667
1246,412772667,3050158690
1247,412772667,412772668
1248,412772667,412772665
1249,412772668,3305928456
1250,412772668,412772669
1251,412772668,412772667
1252,412772669,3305928451
1253,412772669,9128991332
1254,412772669,412772668
1255,412772671,9399613174
1256,412772857,403234915
1257,412772857,3305928447
1258,412774484,412767715
1259,412774484,5471154548
1260,412774895,5471154551
1261,412774895,412767715
1262,412774895,9977337391
1263,412774901,9653799384
1264,412774901,12558385277
1265,412774901,2476377976
1266,412774902,9653799384
1267,412774902,3305928454
1268,412774902,2476377979
1269,412775016,3305928459
1270,412775016,2476377993
1271,412775020,2476377965
1272,412775020,412775458
1273,412775458,5898135941
1274,412775807,12558454673
1275,412775809,1943924676
1276,412775809,9906858700
1277,412780508,3305928424
1278,412780508,334650576
1279,412780511,9399613181
1280,412780511,412767432
1281,412780756,5469028893
1282,412780756,9987353740
1283,412780759,9987353707
1284,412780759,9987353704
1285,412780759,3050148070
1286,412947208,414093226
1287,412947208,412947640
1288,412947208,12055627561
1289,412947208,6313924579
