node_id,longitude,latitude
406445403,126.6811592,45.7353872
406445417,126.680794,45.7340197
406445419,126.6802463,45.7319047
406447361,126.6854805,45.7311557
406447365,126.6823873,45.7315974
406447368,126.6772088,45.7312916
406447372,126.6728094,45.7303841
406447375,126.6669971,45.7292925
406449014,126.6782495,45.7287971
406449019,126.680734,45.7227733
406449021,126.6819108,45.7198934
406451324,126.6947266,45.7254266
406451328,126.6846336,45.7236475
406451330,126.6780983,45.7222167
406451332,126.673075,45.7219639
406451333,126.6702041,45.7214606
406451967,126.6986534,45.726039
406451996,126.7032416,45.7256889
406456491,126.6991089,45.7314585
406456690,126.6996383,45.7313312
406458792,126.7178954,45.7276989
406459681,126.7195611,45.7334947
406465633,126.7300633,45.7428552
406475537,126.686612,45.7346469
406475540,126.6857695,45.7318774
406486067,126.6846483,45.727144
406486071,126.6850067,45.727207
406487679,126.6845013,45.7235719
406491946,126.6855972,45.7300504
406491951,126.6858527,45.7311071
406491954,126.6859851,45.7318553
406494822,126.6823375,45.7270878
406494829,126.681319,45.7294248
406496463,126.6868009,45.7346206
406501678,126.6900399,45.7458234
406501685,126.6906781,45.7484691
406501695,126.6906935,45.7487154
406510114,126.6880434,45.7599499
406510116,126.6873884,45.7625678
406510118,126.686107,45.7675314
406510119,126.6846979,45.7732117
406510126,126.6829674,45.7781013
406510133,126.6797891,45.781207
406513848,126.6724774,45.7848201
406515190,126.6917342,45.7906194
406515193,126.6892411,45.7899364
406515196,126.6816495,45.7875974
406532706,126.6865046,45.7654532
406532709,126.6872348,45.7625482
406532712,126.6878963,45.7599335
412198260,126.5469328,45.8088057
412198486,126.5523981,45.8059103
412198572,126.5524954,45.8058212
412198615,126.5399152,45.8053232
412198649,126.533861,45.8066562
412198653,126.5395262,45.8051528
412198661,126.5463251,45.8087754
412199346,126.5477944,45.7998778
412199347,126.5478951,45.8008958
412199348,126.547696,45.8023853
412199514,126.5472795,45.8006754
412199700,126.5421375,45.7988178
412199918,126.546808,45.8081252
412199931,126.5466358,45.8080027
412200538,126.5451539,45.8180827
412200846,126.5456629,45.813623
412200882,126.5468547,45.8095726
412200886,126.5459624,45.816213
412200889,126.5448757,45.819426
412200893,126.5420669,45.8245786
412200960,126.5594569,45.8063439
412200961,126.555688,45.8061175
412201011,126.5557573,45.8060309
412201557,126.5464414,45.8077753
412201738,126.5398759,45.8078198
412201866,126.547655,45.7989183
412202349,126.567161,45.7743632
412475298,126.58813,45.7503047
412475424,126.5832451,45.7497875
412475426,126.5889525,45.7505045
412475427,126.5874293,45.7526256
412475428,126.586446,45.7539582
412475429,126.5842256,45.7568575
412475432,126.586772,45.7579342
412475502,126.5878806,45.7563479
412475503,126.5889653,45.7549008
412475504,126.589968,45.7535223
412475557,126.5900227,45.7534405
412475843,126.5914203,45.7557785
412475844,126.5877616,45.7544622
412475845,126.5866179,45.7540285
412475846,126.5854593,45.7532817
412475847,126.5859773,45.7513261
412475865,126.5936905,45.7528862
412475866,126.5933088,45.7534154
412475980,126.6092451,45.7649125
412475981,126.6082457,45.763528
412475983,126.6053754,45.7596183
412475984,126.6041978,45.7575497
412475985,126.6035451,45.755883
412475988,126.6017836,45.7538045
412476725,126.601785,45.7582647
412476975,126.602545,45.7606921
412476979,126.6022213,45.7619334
412476993,126.6006207,45.7526354
412477071,126.6020891,45.7619077
412477077,126.6016859,45.7582934
412477079,126.6005265,45.7571857
412477290,126.6063819,45.7609168
412477291,126.6076476,45.76067
412477292,126.6090182,45.7603845
412477330,126.604671,45.7613915
412477361,126.6040886,45.7601117
412477362,126.6068582,45.7590477
412477363,126.6079378,45.7586264
412477365,126.612358,45.7569409
412477366,126.6132498,45.7566081
